student_id,week,cohort,base_score,score
38,3,Baseline (Traditional),37.5,34.29846457936893
38,4,Baseline (Traditional),40,37.25943213678732
38,5,Baseline (Traditional),42.5,49.78529053642711
38,6,Baseline (Traditional),45,44.581023117615246
38,7,Baseline (Traditional),47.5,51.945898107179026
38,8,Baseline (Traditional),50,45.88991162290345
38,9,Baseline (Traditional),52.5,50.80350566749722
38,10,Baseline (Traditional),55,54.36340232728887
38,11,Baseline (Traditional),57.5,60.13268336789065
38,12,Baseline (Traditional),60,58.78614177407163
38,13,Baseline (Traditional),62.5,65.28625120753067
38,14,Baseline (Traditional),65,65.45108904597238
38,15,Baseline (Traditional),67.5,68.22102624559561
39,1,Baseline (Traditional),32.5,40.98481772286961
39,2,Baseline (Traditional),35,32.2910193692722
39,3,Baseline (Traditional),37.5,41.401118547536946
39,4,Baseline (Traditional),40,44.389354474905645
39,5,Baseline (Traditional),42.5,49.16954321523132
39,6,Baseline (Traditional),45,46.29647941390926
39,7,Baseline (Traditional),47.5,48.50313981867315
39,8,Baseline (Traditional),50,50.61323657472234
39,9,Baseline (Traditional),52.5,55.36091722398409
39,10,Baseline (Traditional),55,57.44216647664528
39,11,Baseline (Traditional),57.5,56.37273243512868
39,12,Baseline (Traditional),60,63.54399253706037
39,13,Baseline (Traditional),62.5,64.87650770849135
39,14,Baseline (Traditional),65,67.80047312637458
39,15,Baseline (Traditional),67.5,78.75965118013396
40,1,Baseline (Traditional),32.5,33.608312396613854
40,2,Baseline (Traditional),35,32.94503502208925
40,3,Baseline (Traditional),37.5,39.18885661115629
40,4,Baseline (Traditional),40,38.93774263645289
40,5,Baseline (Traditional),42.5,39.41858311139939
40,6,Baseline (Traditional),45,43.49399741755107
40,7,Baseline (Traditional),47.5,47.940891723139494
40,8,Baseline (Traditional),50,53.89024570823778
40,9,Baseline (Traditional),52.5,53.927976067977895
40,10,Baseline (Traditional),55,51.703330735285206
40,11,Baseline (Traditional),57.5,56.87747728403485
40,12,Baseline (Traditional),60,53.881133593548086
40,13,Baseline (Traditional),62.5,61.69108995665117
40,14,Baseline (Traditional),65,59.75393108835364
40,15,Baseline (Traditional),67.5,61.939684245150204
41,1,Baseline (Traditional),32.5,36.34855256658349
41,2,Baseline (Traditional),35,34.287460883958964
41,3,Baseline (Traditional),37.5,37.51315840470028
41,4,Baseline (Traditional),40,42.04646066206806
41,5,Baseline (Traditional),42.5,40.67575724704383
41,6,Baseline (Traditional),45,44.15638352332828
41,7,Baseline (Traditional),47.5,45.20978052570658
41,8,Baseline (Traditional),50,48.58665510864506
41,9,Baseline (Traditional),52.5,48.30137590348481
41,10,Baseline (Traditional),55,58.1535420839188
41,11,Baseline (Traditional),57.5,59.9769263205765
41,12,Baseline (Traditional),60,56.85692603134165
41,13,Baseline (Traditional),62.5,69.62641620775227
41,14,Baseline (Traditional),65,64.00028577029701
41,15,Baseline (Traditional),67.5,66.29561041364681
42,1,Baseline (Traditional),32.5,26.502671560320067
42,2,Baseline (Traditional),35,35.13682139123953
42,3,Baseline (Traditional),37.5,33.85581111129296
42,4,Baseline (Traditional),40,41.40554234926346
42,5,Baseline (Traditional),42.5,43.28165744886082
42,6,Baseline (Traditional),45,48.438519706855224
42,7,Baseline (Traditional),47.5,44.80337944564157
42,8,Baseline (Traditional),50,43.349657394011494
42,9,Baseline (Traditional),52.5,54.06018312336774
42,10,Baseline (Traditional),55,56.76546272963873
42,11,Baseline (Traditional),57.5,62.63586369736845
42,12,Baseline (Traditional),60,59.34725679319438
42,13,Baseline (Traditional),62.5,64.49827617248675
42,14,Baseline (Traditional),65,66.84057626825795
42,15,Baseline (Traditional),67.5,65.59487183991165
43,1,Baseline (Traditional),32.5,26.273430438457734
43,2,Baseline (Traditional),35,32.24390984354727
43,3,Baseline (Traditional),37.5,38.09362955634653
43,4,Baseline (Traditional),40,40.54171796361685
43,5,Baseline (Traditional),42.5,37.010632638100326
43,6,Baseline (Traditional),45,44.627585290528465
43,7,Baseline (Traditional),47.5,43.02716826242147
43,8,Baseline (Traditional),50,52.979309430198946
43,9,Baseline (Traditional),52.5,52.810730343831544
43,10,Baseline (Traditional),55,53.000284830103574
43,11,Baseline (Traditional),57.5,59.946973915770805
43,12,Baseline (Traditional),60,56.523860897935826
43,13,Baseline (Traditional),62.5,67.16463196137248
43,14,Baseline (Traditional),65,61.9210734445741
43,15,Baseline (Traditional),67.5,60.2710225324173
44,1,Baseline (Traditional),32.5,28.830137037395378
44,2,Baseline (Traditional),35,33.574173341716175
44,3,Baseline (Traditional),37.5,36.793785172858136
44,4,Baseline (Traditional),40,36.802754894614026
44,5,Baseline (Traditional),42.5,40.928814296706086
44,6,Baseline (Traditional),45,46.09490032929759
44,7,Baseline (Traditional),47.5,48.53256793000765
44,8,Baseline (Traditional),50,50.44164825475106
44,9,Baseline (Traditional),52.5,48.83935550991018
44,10,Baseline (Traditional),55,55.85174659960224
44,11,Baseline (Traditional),57.5,63.113341364988464
44,12,Baseline (Traditional),60,56.76626076466519
44,13,Baseline (Traditional),62.5,70.17813424970572
44,14,Baseline (Traditional),65,68.46267553723159
44,15,Baseline (Traditional),67.5,62.4443691155744
45,1,Baseline (Traditional),32.5,28.673496490822547
45,2,Baseline (Traditional),35,33.78651975522783
45,3,Baseline (Traditional),37.5,37.49118558039775
45,4,Baseline (Traditional),40,36.34771458009738
45,5,Baseline (Traditional),42.5,39.90142729422733
45,6,Baseline (Traditional),45,46.505244310352374
45,7,Baseline (Traditional),47.5,48.6119855305948
45,8,Baseline (Traditional),50,46.981116438510185
45,9,Baseline (Traditional),52.5,50.60766112912212
45,10,Baseline (Traditional),55,51.34419829157976
45,11,Baseline (Traditional),57.5,47.086801162293554
45,12,Baseline (Traditional),60,57.62613000719627
45,13,Baseline (Traditional),62.5,59.944080421707305
45,14,Baseline (Traditional),65,64.5763321747377
45,15,Baseline (Traditional),67.5,63.57883538188377
46,1,Baseline (Traditional),32.5,34.404941838550094
46,2,Baseline (Traditional),35,29.350434862394117
46,3,Baseline (Traditional),37.5,44.02401260955355
46,4,Baseline (Traditional),40,35.488056470901725
46,5,Baseline (Traditional),42.5,44.25380435809045
46,6,Baseline (Traditional),45,52.602600937516605
46,7,Baseline (Traditional),47.5,44.69695830320064
46,8,Baseline (Traditional),50,48.513042465908796
46,9,Baseline (Traditional),52.5,49.78598700787776
46,10,Baseline (Traditional),55,55.40580513784621
46,11,Baseline (Traditional),57.5,59.71311933620595
46,12,Baseline (Traditional),60,53.911116016692176
46,13,Baseline (Traditional),62.5,58.41380279270265
46,14,Baseline (Traditional),65,59.437271449351314
46,15,Baseline (Traditional),67.5,69.23335918368153
47,1,Baseline (Traditional),32.5,33.978794368555214
47,2,Baseline (Traditional),35,32.16202541748945
47,3,Baseline (Traditional),37.5,33.42420238927433
47,4,Baseline (Traditional),40,33.43701498666529
47,5,Baseline (Traditional),42.5,45.23084204856666
47,6,Baseline (Traditional),45,41.992493145832505
47,7,Baseline (Traditional),47.5,50.36494764698011
47,8,Baseline (Traditional),50,57.98000563375634
47,9,Baseline (Traditional),52.5,57.884545513936466
47,10,Baseline (Traditional),55,51.69237152388373
47,11,Baseline (Traditional),57.5,62.053860670043484
47,12,Baseline (Traditional),60,57.31702604411862
47,13,Baseline (Traditional),62.5,63.65322134982504
47,14,Baseline (Traditional),65,65.65536099858375
47,15,Baseline (Traditional),67.5,69.67482325772771
48,1,Baseline (Traditional),32.5,32.53584313078633
48,2,Baseline (Traditional),35,36.16575891645184
48,3,Baseline (Traditional),37.5,40.02840089199553
48,4,Baseline (Traditional),40,31.510821101631453
48,5,Baseline (Traditional),42.5,41.40753532508765
48,6,Baseline (Traditional),45,46.51707860259286
48,7,Baseline (Traditional),47.5,48.32964633082134
48,8,Baseline (Traditional),50,50.520301930591
48,9,Baseline (Traditional),52.5,59.41606091941079
48,10,Baseline (Traditional),55,54.472890465233846
48,11,Baseline (Traditional),57.5,57.860720155980886
48,12,Baseline (Traditional),60,59.50937622042572
48,13,Baseline (Traditional),62.5,71.89194388992611
48,14,Baseline (Traditional),65,62.51055121925144
48,15,Baseline (Traditional),67.5,71.88432051967638
49,1,Baseline (Traditional),32.5,37.05183480070757
49,2,Baseline (Traditional),35,32.037140456498825
49,3,Baseline (Traditional),37.5,42.45072975922187
49,4,Baseline (Traditional),40,42.35847839032661
49,5,Baseline (Traditional),42.5,46.52967345479283
49,6,Baseline (Traditional),45,37.98797397407417
49,7,Baseline (Traditional),47.5,44.40627298515864
49,8,Baseline (Traditional),50,48.453058816954155
49,9,Baseline (Traditional),52.5,53.25339012622639
49,10,Baseline (Traditional),55,54.752224852620095
49,11,Baseline (Traditional),57.5,56.906447095511396
49,12,Baseline (Traditional),60,62.39642160519738
49,13,Baseline (Traditional),62.5,66.15539133116857
49,14,Baseline (Traditional),65,71.66640024019318
49,15,Baseline (Traditional),67.5,69.91455188958557
50,1,Baseline (Traditional),32.5,27.851954362023942
50,2,Baseline (Traditional),35,29.5110720499454
50,3,Baseline (Traditional),37.5,42.836165564085654
50,4,Baseline (Traditional),40,38.42582976783637
50,5,Baseline (Traditional),42.5,43.91434055388253
50,6,Baseline (Traditional),45,46.60022192673359
50,7,Baseline (Traditional),47.5,50.166960296757274
50,8,Baseline (Traditional),50,48.31903497585766
50,9,Baseline (Traditional),52.5,51.187301468918896
50,10,Baseline (Traditional),55,56.751693905919154
50,11,Baseline (Traditional),57.5,54.363822692454114
50,12,Baseline (Traditional),60,59.092651071493876
50,13,Baseline (Traditional),62.5,60.17115873971556
50,14,Baseline (Traditional),65,60.60755861004399
50,15,Baseline (Traditional),67.5,68.14940977080778
51,1,Baseline (Traditional),32.5,34.302477903277996
51,2,Baseline (Traditional),35,35.39319809398921
51,3,Baseline (Traditional),37.5,38.83622224676281
51,4,Baseline (Traditional),40,39.6385109971233
51,5,Baseline (Traditional),42.5,41.79824951759957
51,6,Baseline (Traditional),45,38.71711456217663
51,7,Baseline (Traditional),47.5,52.34637210934147
51,8,Baseline (Traditional),50,55.83175316714338
51,9,Baseline (Traditional),52.5,55.96030191165921
51,10,Baseline (Traditional),55,57.3595018989371
51,11,Baseline (Traditional),57.5,57.83128136624056
51,12,Baseline (Traditional),60,58.38526086100224
51,13,Baseline (Traditional),62.5,63.27511166509925
51,14,Baseline (Traditional),65,62.78742928318773
51,15,Baseline (Traditional),67.5,70.31385735927996
52,1,Baseline (Traditional),32.5,34.09067491857037
52,2,Baseline (Traditional),35,35.04002220193439
52,3,Baseline (Traditional),37.5,36.477849239393656
52,4,Baseline (Traditional),40,41.2071968498765
52,5,Baseline (Traditional),42.5,45.3943363251555
52,6,Baseline (Traditional),45,50.66068061594439
52,7,Baseline (Traditional),47.5,42.00648197703638
52,8,Baseline (Traditional),50,47.60180771892683
52,9,Baseline (Traditional),52.5,59.34062472099419
52,10,Baseline (Traditional),55,54.34424988360058
52,11,Baseline (Traditional),57.5,63.91840576222586
52,12,Baseline (Traditional),60,56.805300981328536
52,13,Baseline (Traditional),62.5,67.2214969953954
52,14,Baseline (Traditional),65,61.56164067468875
52,15,Baseline (Traditional),67.5,64.02100131030244
53,1,Baseline (Traditional),32.5,33.682338261180114
53,2,Baseline (Traditional),35,33.90064833192299
53,3,Baseline (Traditional),37.5,33.05047701920065
53,4,Baseline (Traditional),40,35.575552374055796
53,5,Baseline (Traditional),42.5,43.732114355935046
53,6,Baseline (Traditional),45,40.657248311539504
53,7,Baseline (Traditional),47.5,51.56735771867905
53,8,Baseline (Traditional),50,55.17593030659338
53,9,Baseline (Traditional),52.5,47.67228334308194
53,10,Baseline (Traditional),55,48.00011637223302
53,11,Baseline (Traditional),57.5,48.71908979020994
53,12,Baseline (Traditional),60,63.12035978322623
53,13,Baseline (Traditional),62.5,58.158140933098856
53,14,Baseline (Traditional),65,69.0645143017381
53,15,Baseline (Traditional),67.5,66.65837355688376
54,1,Baseline (Traditional),32.5,27.14533332488317
54,2,Baseline (Traditional),35,31.49544128240826
54,3,Baseline (Traditional),37.5,37.688691552633735
54,4,Baseline (Traditional),40,48.06780948924301
54,5,Baseline (Traditional),42.5,43.990796004441705
54,6,Baseline (Traditional),45,38.57895322178119
54,7,Baseline (Traditional),47.5,45.490007236478185
54,8,Baseline (Traditional),50,45.21656995488515
54,9,Baseline (Traditional),52.5,48.21572952645354
54,10,Baseline (Traditional),55,57.98474676673487
54,11,Baseline (Traditional),57.5,55.7524542429512
54,12,Baseline (Traditional),60,64.30946959162999
54,13,Baseline (Traditional),62.5,63.471148564047766
54,14,Baseline (Traditional),65,65.20087031614763
54,15,Baseline (Traditional),67.5,74.11481538846687
55,1,Baseline (Traditional),32.5,30.37061785132936
55,2,Baseline (Traditional),35,36.31284748678005
55,3,Baseline (Traditional),37.5,51.16591852595471
55,4,Baseline (Traditional),40,38.57813782792045
55,5,Baseline (Traditional),42.5,49.651492826342384
55,6,Baseline (Traditional),45,38.65814026375983
55,7,Baseline (Traditional),47.5,48.60100581149243
55,8,Baseline (Traditional),50,47.81114777153215
55,9,Baseline (Traditional),52.5,46.409529643557896
55,10,Baseline (Traditional),55,52.52570969940809
55,11,Baseline (Traditional),57.5,66.80142409825731
55,12,Baseline (Traditional),60,59.231254535113415
55,13,Baseline (Traditional),62.5,60.2397458016073
55,14,Baseline (Traditional),65,69.21436447047965
55,15,Baseline (Traditional),67.5,64.72162446071314
56,1,Baseline (Traditional),32.5,33.44432462226168
56,2,Baseline (Traditional),35,36.120692949522535
56,3,Baseline (Traditional),37.5,35.823917944385194
56,4,Baseline (Traditional),40,38.495036412789474
56,5,Baseline (Traditional),42.5,49.16103633695001
56,6,Baseline (Traditional),45,44.358717650387185
56,7,Baseline (Traditional),47.5,56.20044557133032
56,8,Baseline (Traditional),50,49.18738968905253
56,9,Baseline (Traditional),52.5,51.508468575438535
56,10,Baseline (Traditional),55,52.552465959314006
56,11,Baseline (Traditional),57.5,45.955961513486514
56,12,Baseline (Traditional),60,52.40171926222506
56,13,Baseline (Traditional),62.5,62.11520566652281
56,14,Baseline (Traditional),65,62.042932140420184
56,15,Baseline (Traditional),67.5,73.74742313618684
57,1,Baseline (Traditional),32.5,33.83928859458759
57,2,Baseline (Traditional),35,32.99059846291392
57,3,Baseline (Traditional),37.5,41.63727313582346
57,4,Baseline (Traditional),40,37.10852920666757
57,5,Baseline (Traditional),42.5,43.17505847333877
57,6,Baseline (Traditional),45,47.56880482607195
57,7,Baseline (Traditional),47.5,47.66659634111441
57,8,Baseline (Traditional),50,49.07771940497026
57,9,Baseline (Traditional),52.5,51.41760131659538
57,10,Baseline (Traditional),55,53.48519263639153
57,11,Baseline (Traditional),57.5,63.36469464087273
57,12,Baseline (Traditional),60,60.05573569567884
57,13,Baseline (Traditional),62.5,58.823413249528485
57,14,Baseline (Traditional),65,62.87687317214127
57,15,Baseline (Traditional),67.5,63.42775867408722
58,1,Baseline (Traditional),32.5,34.24237597299554
58,2,Baseline (Traditional),35,33.83314905494944
58,3,Baseline (Traditional),37.5,38.64361606832932
58,4,Baseline (Traditional),40,41.23100814070464
58,5,Baseline (Traditional),42.5,30.307824163556333
58,6,Baseline (Traditional),45,41.46658326475333
58,7,Baseline (Traditional),47.5,56.117599152941786
58,8,Baseline (Traditional),50,50.79665465807602
58,9,Baseline (Traditional),52.5,51.93303143573082
58,10,Baseline (Traditional),55,57.097213394110305
58,11,Baseline (Traditional),57.5,59.745830563144196
58,12,Baseline (Traditional),60,54.716426979940444
58,13,Baseline (Traditional),62.5,62.530225929330385
58,14,Baseline (Traditional),65,67.9143364200016
58,15,Baseline (Traditional),67.5,68.43267948631372
59,1,Baseline (Traditional),32.5,31.512278965076174
59,2,Baseline (Traditional),35,34.11952517571412
59,3,Baseline (Traditional),37.5,33.329598789133165
59,4,Baseline (Traditional),40,38.70138992894852
59,5,Baseline (Traditional),42.5,44.10320542393835
59,6,Baseline (Traditional),45,42.315742833799085
59,7,Baseline (Traditional),47.5,47.61499295416839
59,8,Baseline (Traditional),50,50.98513107015569
59,9,Baseline (Traditional),52.5,56.303315917820015
59,10,Baseline (Traditional),55,48.577331038049145
59,11,Baseline (Traditional),57.5,58.017324679721916
59,12,Baseline (Traditional),60,64.01208972909225
59,13,Baseline (Traditional),62.5,63.807250648729394
59,14,Baseline (Traditional),65,57.5388137441479
59,15,Baseline (Traditional),67.5,67.12084597200369
60,1,Baseline (Traditional),32.5,37.621340348465814
60,2,Baseline (Traditional),35,31.02293818720566
60,3,Baseline (Traditional),37.5,38.106269689539474
60,4,Baseline (Traditional),40,37.108229295045334
60,5,Baseline (Traditional),42.5,46.68283070843343
60,6,Baseline (Traditional),45,49.64562450922083
